# Alpine Analytics - Verified Trade History
# Generated: 2025-11-10 19:06:53 UTC
# Period: 2006-01-20 to 2025-11-10
# Total Trades: 4374
# Wins: 1979 (45.2%)
# Losses: 2395
# Total Return: +565.5%
# CAGR: 9.94%
# Max Drawdown: -36.1%
# 
# VERIFICATION INSTRUCTIONS:
# 1. Each row has a unique verification_hash (first 16 chars of SHA-256)
# 2. Full methodology: https://alpineanalytics.com/methodology
# 3. Verification guide: https://alpineanalytics.com/verify
# 4. Report issues: verify@alpineanalytics.com
#
# DISCLAIMER:
# Past performance does not guarantee future results.
# Trading involves substantial risk of loss.
# For educational purposes only. Not financial advice.
#
trade_id,entry_date,exit_date,symbol,entry_price,exit_price,pnl_percent,confidence_score,exit_reason,days_held,verification_hash
204,2007-05-10T00:00:00-04:00,2007-05-24,SPY,105.9,106.94,0.99,90.4,TIME,10,4fbe351df588fbf0
205,2007-05-10T00:00:00-04:00,2007-05-11,NVDA,0.5,0.52,4.0,87.8,TARGET,1,7405e5d147eef88d
206,2007-05-11T00:00:00-04:00,2007-05-14,AMD,14.68,15.27,4.02,87.3,TARGET,1,8b153a839cd3e985
207,2007-05-14T00:00:00-04:00,2007-05-24,AMD,15.36,14.98,-2.47,88.5,STOP,8,a21adcefc874f134
208,2007-05-15T00:00:00-04:00,2007-05-30,SPY,106.6,108.66,1.93,92.0,TIME,10,35fd5ccf5192dc51
209,2007-05-15T00:00:00-04:00,2007-05-30,QQQ,39.66,40.6,2.36,91.8,TIME,10,ff406cb3c0c896b8
210,2007-05-16T00:00:00-04:00,2007-05-31,QQQ,40.05,40.78,1.83,88.1,TIME,10,3c445f657484e968
211,2007-05-21T00:00:00-04:00,2007-05-23,AMZN,3.41,3.55,4.11,90.6,TARGET,2,770213845069b813
212,2007-05-23T00:00:00-04:00,2007-05-30,GOOGL,11.78,12.25,3.99,87.8,TARGET,4,7d38ef1fbd8aaa53
213,2007-05-23T00:00:00-04:00,2007-06-05,AMZN,3.45,3.59,4.06,96.2,TARGET,8,3ad54793046d38ed
214,2007-05-23T00:00:00-04:00,2007-06-07,SPY,107.92,105.56,-2.19,87.1,TIME,10,8d4a00a1fb2e9503
215,2007-05-24T00:00:00-04:00,2007-06-05,AMZN,3.47,3.61,4.03,88.1,TARGET,7,c4dd277eb44712a3
216,2007-05-24T00:00:00-04:00,2007-06-08,SPY,106.94,106.93,-0.01,91.3,TIME,10,e3f2d293b174f010
217,2007-05-24T00:00:00-04:00,2007-06-08,QQQ,39.71,40.35,1.62,92.7,TIME,10,5fb2b70f366e60ff
218,2007-05-25T00:00:00-04:00,2007-05-31,GOOGL,12.02,12.5,3.99,88.1,TARGET,3,ab446bfd5435020b
219,2007-05-29T00:00:00-04:00,2007-05-31,GOOGL,12.11,12.59,3.96,87.5,TARGET,2,a28ad57cba6dd60c
220,2007-05-31T00:00:00-04:00,2007-06-07,MSFT,21.9,21.35,-2.51,89.5,STOP,5,af410fb8aef3268b
221,2007-06-05T00:00:00-04:00,2007-06-08,NVDA,0.55,0.54,-1.82,87.3,STOP,3,4472f120a8c1eb8d
222,2007-06-06T00:00:00-04:00,2007-06-08,NVDA,0.56,0.54,-3.57,91.4,STOP,2,f640346e1e79f8e4
223,2007-06-06T00:00:00-04:00,2007-06-20,SPY,107.5,107.46,-0.04,88.5,TIME,10,e527aa69355ac815
224,2007-06-06T00:00:00-04:00,2007-06-20,QQQ,40.49,40.73,0.59,89.4,TIME,10,8fb942ea5ab8ce06
225,2007-06-07T00:00:00-04:00,2007-06-08,NVDA,0.55,0.54,-1.82,88.2,STOP,1,8d484246badea992
226,2007-06-07T00:00:00-04:00,2007-06-08,NFLX,3.42,3.33,-2.63,98.0,STOP,1,95730ed22723570a
227,2007-06-07T00:00:00-04:00,2007-06-21,SPY,105.56,108.06,2.37,93.1,TIME,10,5dd13ea182c579f8
228,2007-06-07T00:00:00-04:00,2007-06-21,QQQ,39.86,41.1,3.11,91.7,TIME,10,2a164691ecd0094a
229,2007-06-08T00:00:00-04:00,2007-06-22,QQQ,40.35,40.71,0.9,88.4,TIME,10,6e077bd2ccd9715b
230,2007-06-08T00:00:00-04:00,2007-06-22,SPY,106.93,107.04,0.11,88.6,TIME,10,0beba437c47411ac
231,2007-06-08T00:00:00-04:00,2007-06-11,NFLX,3.35,3.26,-2.69,87.8,STOP,1,02507667f0eca970
232,2007-06-11T00:00:00-04:00,2007-06-13,AAPL,3.61,3.52,-2.49,93.8,STOP,2,69694de0b3f83d4d
233,2007-06-12T00:00:00-04:00,2007-06-13,AAPL,3.61,3.52,-2.49,88.7,STOP,1,8b3dd98290f28b59
234,2007-06-13T00:00:00-04:00,2007-06-18,AAPL,3.53,3.67,3.97,91.0,TARGET,3,e0c369dd8b4a3467
235,2007-06-13T00:00:00-04:00,2007-06-22,MSFT,21.68,21.14,-2.49,87.4,STOP,7,4cb51ae833dd45f9
236,2007-06-13T00:00:00-04:00,2007-06-27,SPY,107.53,106.94,-0.55,89.2,TIME,10,552b3d02d77d5adf
237,2007-06-15T00:00:00-04:00,2007-06-22,MSFT,21.75,21.21,-2.48,93.2,STOP,5,23a8dfdfbb0ce7c9
238,2007-06-20T00:00:00-04:00,2007-07-05,QQQ,40.73,41.89,2.86,87.3,TIME,10,019cc3705d20231d
239,2007-06-20T00:00:00-04:00,2007-07-05,SPY,107.46,108.2,0.69,87.6,TIME,10,7567cacde71caf51
240,2007-06-21T00:00:00-04:00,2007-06-27,SPY,108.06,105.36,-2.5,89.2,STOP,4,2027fcdd8d09d51d
241,2007-06-22T00:00:00-04:00,2007-07-09,SPY,107.04,108.86,1.7,89.1,TIME,10,cf3da99fa68f0191
242,2007-06-25T00:00:00-04:00,2007-07-09,GOOGL,13.11,13.63,3.97,87.1,TARGET,9,3e054c4d013443d5
243,2007-06-26T00:00:00-04:00,2007-06-28,NVDA,0.62,0.64,3.23,87.8,TARGET,2,63eeb2a48d9452a6
244,2007-07-09T00:00:00-04:00,2007-07-10,AMZN,3.6,3.51,-2.5,92.3,STOP,1,0430a4fcbf9ff646
245,2007-07-12T00:00:00-04:00,2007-07-20,AMD,15.36,15.97,3.97,92.2,TARGET,6,d7279547840a6506
246,2007-07-12T00:00:00-04:00,2007-07-20,AMZN,3.64,3.55,-2.47,89.0,STOP,6,70e209cf6af4ceb0
247,2007-07-18T00:00:00-04:00,2007-07-20,AMD,15.46,16.08,4.01,90.7,TARGET,2,aa6eb64cd317cd3a
248,2007-07-19T00:00:00-04:00,2007-07-24,MSFT,22.48,21.92,-2.49,95.9,STOP,3,20f8827c5fa6974f
249,2007-07-20T00:00:00-04:00,2007-07-25,MSFT,22.23,21.68,-2.47,91.4,STOP,3,53756ac9ab8d1c02
250,2007-07-20T00:00:00-04:00,2007-07-25,GOOGL,12.93,12.6,-2.55,98.0,STOP,3,0c21ed0b9056c6a4
251,2007-07-20T00:00:00-04:00,2007-07-24,AMD,15.5,15.11,-2.52,91.8,STOP,2,ccaa0d00d066d460
252,2007-07-20T00:00:00-04:00,2007-07-26,SPY,109.14,106.41,-2.5,91.0,STOP,4,592538b015780291
253,2007-07-24T00:00:00-04:00,2007-07-26,AAPL,4.05,4.21,3.95,92.4,TARGET,2,b6acda655ff0ce03
254,2007-07-24T00:00:00-04:00,2007-07-26,AMD,15.21,14.83,-2.5,87.1,STOP,2,6400492a1a3a0745
255,2007-07-24T00:00:00-04:00,2007-07-26,QQQ,42.47,41.41,-2.5,91.5,STOP,2,ce1dfae6860b31b5
256,2007-07-25T00:00:00-04:00,2007-07-26,QQQ,42.53,41.47,-2.49,90.7,STOP,1,7c48c11006c33545
257,2007-07-25T00:00:00-04:00,2007-07-26,AAPL,4.12,4.29,4.13,89.4,TARGET,1,1067c043179244ac
258,2007-07-25T00:00:00-04:00,2007-07-26,AMD,15.58,15.19,-2.5,89.8,STOP,1,f413725058931822
259,2007-07-26T00:00:00-04:00,2007-07-30,AAPL,4.38,4.27,-2.51,94.9,STOP,2,1e8d5053aeb56ac5
260,2007-07-26T00:00:00-04:00,2007-07-27,NVDA,0.68,0.7,2.94,89.7,TARGET,1,2667f82de34d1327
261,2007-07-26T00:00:00-04:00,2007-07-27,AMD,14.73,14.36,-2.51,95.0,STOP,1,25e856223d35ec87
262,2007-07-26T00:00:00-04:00,2007-07-31,QQQ,42.17,41.11,-2.51,98.0,STOP,3,975cab1ec00f6daa
263,2007-07-27T00:00:00-04:00,2007-07-31,NVDA,0.68,0.7,2.94,87.7,TARGET,2,181c56d4eff07f91
264,2007-07-27T00:00:00-04:00,2007-08-10,QQQ,41.32,40.28,-2.52,94.9,STOP,10,c0472a3556cc5e1b
265,2007-07-30T00:00:00-04:00,2007-08-01,QQQ,41.8,40.75,-2.51,88.2,STOP,2,6d5cdb58e55b35c4
266,2007-07-31T00:00:00-04:00,2007-08-01,AAPL,3.96,3.86,-2.53,90.3,STOP,1,9d6cf02f97663587
267,2007-07-31T00:00:00-04:00,2007-08-01,NVDA,0.7,0.68,-2.86,89.4,STOP,1,919c13d647cdf60c
268,2007-08-01T00:00:00-04:00,2007-08-03,AAPL,4.05,3.95,-2.47,89.8,STOP,2,956f594a0a95eea0
269,2007-08-01T00:00:00-04:00,2007-08-03,NVDA,0.69,0.68,-1.45,88.7,STOP,2,ddc0b100f0bd2c5a
270,2007-08-01T00:00:00-04:00,2007-08-03,AMZN,3.87,4.02,3.88,87.3,TARGET,2,4349e6e5f13d1e02
271,2007-08-08T00:00:00-04:00,2007-08-09,NVDA,0.7,0.72,2.86,87.2,TARGET,1,6eceddd7a44bcec8
272,2007-08-09T00:00:00-04:00,2007-08-10,NVDA,0.7,0.69,-1.43,96.5,STOP,1,09bbefce0e90dc98
273,2007-08-10T00:00:00-04:00,2007-08-13,NVDA,0.67,0.66,-1.49,93.4,STOP,1,db497030e7e79325
274,2007-08-14T00:00:00-04:00,2007-08-15,NVDA,0.69,0.67,-2.9,91.8,STOP,1,ea399f195322960c
275,2007-08-30T00:00:00-04:00,2007-09-04,AAPL,4.09,4.25,3.91,88.8,TARGET,2,a518a3d83ad2c9b5
276,2007-09-04T00:00:00-04:00,2007-09-05,AAPL,4.33,4.22,-2.54,87.3,STOP,1,3ffdbf4df2bb012a
277,2007-09-05T00:00:00-04:00,2007-09-06,AAPL,4.11,4.0,-2.68,95.4,STOP,1,525da42426847e49
278,2007-09-06T00:00:00-04:00,2007-09-07,AAPL,4.05,3.95,-2.47,90.9,STOP,1,8f61c9584a1fe629
279,2007-09-10T00:00:00-04:00,2007-09-18,AAPL,4.1,4.27,4.15,87.2,TARGET,6,b35a586f5efbe973
280,2007-09-10T00:00:00-04:00,2007-09-12,NVDA,0.78,0.76,-2.56,88.4,STOP,2,b63b5dabe9bef8be
281,2007-09-12T00:00:00-04:00,2007-09-18,AMZN,4.36,4.54,4.13,87.8,TARGET,4,44152889f4804e04
282,2007-09-17T00:00:00-04:00,2007-09-18,NFLX,2.63,2.74,4.18,93.7,TARGET,1,fc6458e436f14622
283,2007-09-18T00:00:00-04:00,2007-09-19,NVDA,0.8,0.78,-2.5,89.6,STOP,1,2399197c1667638d
284,2007-09-21T00:00:00-04:00,2007-09-25,NFLX,2.74,2.85,4.01,98.0,TARGET,2,1be30aad46686e62
285,2007-09-24T00:00:00-04:00,2007-09-28,AMD,13.48,13.14,-2.52,88.7,STOP,4,14ea24cf937f67a0
286,2007-09-25T00:00:00-04:00,2007-10-09,MSFT,21.16,21.55,1.84,88.3,TIME,10,420f9dde603b608b
287,2007-09-27T00:00:00-04:00,2007-10-03,AMD,13.28,12.95,-2.48,88.3,STOP,4,2bccb8039daee1b8
288,2007-10-03T00:00:00-04:00,2007-10-05,AMD,13.23,13.76,4.01,90.4,TARGET,2,f47f498e92261194
289,2007-10-10T00:00:00-04:00,2007-10-11,AMD,14.02,13.67,-2.5,90.6,STOP,1,a7e6af73ffb81e4e
290,2007-10-11T00:00:00-04:00,2007-10-15,NVDA,0.81,0.84,3.7,87.3,TARGET,2,ab86186609e781e9
291,2007-10-11T00:00:00-04:00,2007-10-17,AMD,13.8,14.35,3.99,88.3,TARGET,4,57fbba514841f45c
292,2007-10-11T00:00:00-04:00,2007-10-23,AMZN,4.47,4.65,4.03,92.1,TARGET,8,c43cca00c576f52d
293,2007-10-11T00:00:00-04:00,2007-10-19,SPY,111.06,108.29,-2.49,92.0,STOP,6,98121688139b50ba
294,2007-10-12T00:00:00-04:00,2007-10-16,AMZN,4.62,4.5,-2.6,89.0,STOP,2,c8f93f3c8ac4df91
295,2007-10-16T00:00:00-04:00,2007-10-19,SPY,109.86,107.11,-2.5,87.3,STOP,3,0447ea4236ed2545
296,2007-10-16T00:00:00-04:00,2007-10-30,QQQ,45.54,46.74,2.63,92.7,TIME,10,354e29ff3b735c9e
297,2007-10-17T00:00:00-04:00,2007-10-19,NVDA,0.91,0.88,-3.3,92.7,STOP,2,2c4d8b0f41afb4a9
298,2007-10-17T00:00:00-04:00,2007-10-23,AMZN,4.53,4.71,3.97,87.7,TARGET,4,1a62478f0395f5e1
299,2007-10-17T00:00:00-04:00,2007-10-19,SPY,110.19,107.44,-2.5,90.9,STOP,2,eaef65c7670f7305
300,2007-10-17T00:00:00-04:00,2007-10-22,QQQ,46.13,44.97,-2.51,91.4,STOP,3,3d02bec7ca774bdd
301,2007-10-18T00:00:00-04:00,2007-10-19,QQQ,46.32,45.17,-2.48,87.7,STOP,1,94eb4d7baa47a93a
302,2007-10-19T00:00:00-04:00,2007-10-30,QQQ,45.17,46.98,4.01,95.1,TARGET,7,cd39b8123caafb29
303,2007-10-19T00:00:00-04:00,2007-10-23,AMZN,4.49,4.67,4.01,89.8,TARGET,2,72a35adf5570ab70
304,2007-10-19T00:00:00-04:00,2007-10-24,AMD,13.8,13.46,-2.46,94.6,STOP,3,57813d86a983719e
305,2007-10-19T00:00:00-04:00,2007-10-22,NFLX,3.32,3.24,-2.41,88.3,STOP,1,6a8396ba8701f12c
306,2007-10-19T00:00:00-04:00,2007-10-22,NVDA,0.86,0.89,3.49,87.4,TARGET,1,0c9cbf583d59c4fe
307,2007-10-19T00:00:00-04:00,2007-10-25,MSFT,21.6,22.46,3.98,89.3,TARGET,4,554f03ccc69820d6
308,2007-10-19T00:00:00-04:00,2007-10-23,AAPL,5.12,5.32,3.91,88.6,TARGET,2,71a640e5ab22ce48
309,2007-10-22T00:00:00-04:00,2007-10-23,NVDA,0.9,0.88,-2.22,88.0,STOP,1,26a8e95d7a30b974
310,2007-10-22T00:00:00-04:00,2007-10-23,AMZN,4.56,4.75,4.17,90.4,TARGET,1,6da88dcb517cc049
311,2007-10-22T00:00:00-04:00,2007-10-23,NFLX,3.29,3.42,3.95,98.0,TARGET,1,c2d74a7346b1ef1c
312,2007-10-22T00:00:00-04:00,2007-11-05,QQQ,45.71,46.57,1.89,91.3,TIME,10,8ad2778582da5717
313,2007-10-23T00:00:00-04:00,2007-10-24,QQQ,46.67,45.5,-2.51,87.5,STOP,1,9bea804bf917b5b9
314,2007-10-23T00:00:00-04:00,2007-10-24,AMZN,5.04,4.91,-2.58,98.0,STOP,1,c39ca0907ae07eda
315,2007-10-24T00:00:00-04:00,2007-10-25,NVDA,0.87,0.85,-2.3,88.7,STOP,1,7df1c46209935205
316,2007-10-24T00:00:00-04:00,2007-10-26,MSFT,22.37,23.27,4.02,90.7,TARGET,2,a5a07e6f9b028516
317,2007-10-24T00:00:00-04:00,2007-10-25,AMD,13.12,12.79,-2.52,87.2,STOP,1,2f9d00790cb899d4
318,2007-10-24T00:00:00-04:00,2007-10-25,AMZN,4.44,4.33,-2.48,98.0,STOP,1,881a1bdcc3eb7dfd
319,2007-10-24T00:00:00-04:00,2007-11-07,SPY,108.21,105.51,-2.5,95.3,STOP,10,e3826a7ead984967
320,2007-10-24T00:00:00-04:00,2007-11-07,QQQ,46.32,45.95,-0.79,96.3,TIME,10,e405042fdb5260f1
321,2007-10-25T00:00:00-04:00,2007-11-08,QQQ,45.7,44.55,-2.52,90.8,STOP,10,64d590644b2121bc
322,2007-10-31T00:00:00-04:00,2007-11-01,SPY,110.48,107.72,-2.5,87.7,STOP,1,eeb545d2a59c9258
323,2007-11-02T00:00:00-04:00,2007-11-08,QQQ,46.88,45.7,-2.52,88.1,STOP,4,cec8b5bdec6553ad
324,2007-11-08T00:00:00-05:00,2007-11-09,AAPL,5.27,5.14,-2.47,92.5,STOP,1,6db99eb3bab8ea22
325,2007-11-08T00:00:00-05:00,2007-11-09,GOOGL,17.24,16.81,-2.49,96.3,STOP,1,0c717824cc253b3c
326,2007-11-09T00:00:00-05:00,2007-11-12,AAPL,4.96,4.84,-2.42,88.8,STOP,1,d46c964d89a927c1
327,2007-11-09T00:00:00-05:00,2007-11-12,GOOGL,16.5,16.09,-2.48,89.3,STOP,1,6fe7f3bf6a5c83bb
328,2007-11-09T00:00:00-05:00,2007-11-12,NFLX,3.61,3.52,-2.49,87.0,STOP,1,40d889598a4461a2
329,2007-12-18T00:00:00-05:00,2007-12-24,GOOGL,16.74,17.4,3.94,87.3,TARGET,4,dcc8373c9255adf2
330,2007-12-27T00:00:00-05:00,2007-12-28,NFLX,3.92,3.82,-2.55,88.7,STOP,1,402dfc5ec949be64
331,2007-12-31T00:00:00-05:00,2008-01-02,NFLX,3.8,3.71,-2.37,87.1,STOP,1,1de19bd817af3d4b
332,2008-01-02T00:00:00-05:00,2008-01-03,NFLX,3.76,3.67,-2.39,89.3,STOP,1,0781f43075bd3e4c
333,2008-01-02T00:00:00-05:00,2008-01-04,AAPL,5.85,5.7,-2.56,87.4,STOP,2,625739b1867b1164
334,2008-01-02T00:00:00-05:00,2008-01-04,AMZN,4.81,4.69,-2.49,95.5,STOP,2,c3457a236e325bdd
335,2008-01-03T00:00:00-05:00,2008-01-04,AMZN,4.76,4.64,-2.52,88.3,STOP,1,1a06b970cdec1867
336,2008-01-03T00:00:00-05:00,2008-01-04,NFLX,3.72,3.63,-2.42,97.4,STOP,1,c66b903cc74e3936
337,2008-01-04T00:00:00-05:00,2008-01-07,AMZN,4.44,4.33,-2.48,89.6,STOP,1,ed14932426639e62
338,2008-01-07T00:00:00-05:00,2008-01-08,NFLX,3.55,3.47,-2.25,87.5,STOP,1,51b169aff49472cc
339,2008-01-07T00:00:00-05:00,2008-01-09,AMZN,4.44,4.33,-2.48,88.8,STOP,2,2bffc06672e9c36e
340,2008-01-08T00:00:00-05:00,2008-01-09,AMZN,4.39,4.28,-2.51,91.0,STOP,1,30ede9c4878a11f3
341,2008-03-20T00:00:00-04:00,2008-03-24,NFLX,5.18,5.38,3.86,90.6,TARGET,1,a148cd68f3e960e7
342,2008-04-01T00:00:00-04:00,2008-04-03,NFLX,5.22,5.42,3.83,87.5,TARGET,2,2f81e52267b6af91
343,2008-04-16T00:00:00-04:00,2008-04-17,NFLX,5.57,5.79,3.95,89.3,TARGET,1,8b055315a12689d3
344,2008-04-17T00:00:00-04:00,2008-04-18,NFLX,5.81,5.67,-2.41,96.1,STOP,1,9741fcae2cb7ba33
345,2008-04-18T00:00:00-04:00,2008-04-23,MSFT,21.63,22.5,4.02,89.8,TARGET,3,3c51ac10fb52e1b5
346,2008-04-18T00:00:00-04:00,2008-04-22,AMZN,4.01,3.9,-2.74,97.9,STOP,2,cdf5734010ef4619
347,2008-04-18T00:00:00-04:00,2008-04-21,NFLX,5.51,5.73,3.99,88.6,TARGET,1,e6eb8e859f84f20b
348,2008-04-21T00:00:00-04:00,2008-04-22,AMZN,4.01,3.91,-2.49,87.7,STOP,1,6f9d8670ac147e84
349,2008-04-21T00:00:00-04:00,2008-04-22,NFLX,5.62,5.48,-2.49,94.9,STOP,1,fbedcf9c6deb3226
350,2008-04-22T00:00:00-04:00,2008-04-24,AAPL,4.81,5.0,3.95,89.8,TARGET,2,f4334c997d8a9bac
351,2008-04-22T00:00:00-04:00,2008-04-24,MSFT,21.81,22.69,4.03,88.2,TARGET,2,7de7031d3742c28f
352,2008-04-23T00:00:00-04:00,2008-04-24,AAPL,4.89,5.09,4.09,90.2,TARGET,1,4198110a150b31f8
353,2008-04-23T00:00:00-04:00,2008-04-24,AMZN,4.05,3.95,-2.47,98.0,STOP,1,3f4a353abcfa8c45
354,2008-04-24T00:00:00-04:00,2008-04-29,AAPL,5.07,5.27,3.94,91.6,TARGET,3,258dc37ef04df0b3
355,2008-04-24T00:00:00-04:00,2008-04-25,AMZN,3.88,4.04,4.12,98.0,TARGET,1,64c4e5ae8b55ad8f
356,2008-04-24T00:00:00-04:00,2008-05-08,SPY,99.83,100.44,0.61,87.3,TIME,10,5c67d1d780f8c5f3
357,2008-04-24T00:00:00-04:00,2008-05-02,QQQ,40.79,42.42,4.0,88.7,TARGET,6,1f48fea2213a4c9c
358,2008-04-25T00:00:00-04:00,2008-04-28,MSFT,21.51,20.97,-2.51,98.0,STOP,1,5a267ac4363eb209
359,2008-04-28T00:00:00-04:00,2008-05-05,MSFT,20.91,21.74,3.97,90.2,TARGET,5,13d09f9c160c2918
360,2008-04-30T00:00:00-04:00,2008-05-01,NVDA,0.47,0.49,4.26,88.9,TARGET,1,67f908376e4c0b3f
361,2008-05-05T00:00:00-04:00,2008-05-14,MSFT,20.97,21.81,4.01,91.4,TARGET,7,79f980d23de16309
362,2008-05-06T00:00:00-04:00,2008-05-09,MSFT,21.42,20.88,-2.52,87.4,STOP,3,b97111830276b147
363,2008-05-08T00:00:00-04:00,2008-05-09,NVDA,0.5,0.52,4.0,92.3,TARGET,1,e744608e5b7f8df5
364,2008-05-09T00:00:00-04:00,2008-05-12,NVDA,0.52,0.5,-3.85,98.0,STOP,1,3bd3fedd62941031
365,2008-05-14T00:00:00-04:00,2008-05-23,QQQ,42.38,41.32,-2.5,87.3,STOP,7,b1cbf1b4cbd0e293
366,2008-05-16T00:00:00-04:00,2008-05-21,SPY,102.96,100.39,-2.5,87.0,STOP,3,714acf22bd88a267
367,2008-05-19T00:00:00-04:00,2008-05-20,AMZN,4.11,4.01,-2.43,95.8,STOP,1,80c88e1dabe96d59
368,2008-05-21T00:00:00-04:00,2008-05-22,AAPL,5.35,5.22,-2.43,87.0,STOP,1,022574878d95c165
369,2008-05-21T00:00:00-04:00,2008-06-05,SPY,100.67,101.61,0.93,89.4,TIME,10,83575e6b48ed6e04
370,2008-05-21T00:00:00-04:00,2008-05-30,QQQ,41.58,43.24,3.99,90.3,TARGET,6,b05e22f59da262b1
371,2008-05-22T00:00:00-04:00,2008-05-27,AAPL,5.32,5.53,3.95,87.9,TARGET,2,3f2193e73b040d29
372,2008-05-22T00:00:00-04:00,2008-06-05,QQQ,41.72,43.39,4.0,87.2,TARGET,9,ec79245c7bdfcefc
373,2008-05-27T00:00:00-04:00,2008-06-05,AMZN,4.03,4.19,3.97,88.6,TARGET,7,7c458b424e894a7f
374,2008-06-03T00:00:00-04:00,2008-06-11,QQQ,42.4,41.34,-2.5,87.6,STOP,6,b71b7c35fd64d199
375,2008-06-04T00:00:00-04:00,2008-06-09,QQQ,42.94,41.87,-2.49,88.0,STOP,3,c48b1a7947a6a01d
376,2008-06-04T00:00:00-04:00,2008-06-05,AMD,7.19,7.48,4.03,92.7,TARGET,1,7c1419c8c5311618
377,2008-06-05T00:00:00-04:00,2008-06-06,AMD,7.78,7.59,-2.44,95.7,STOP,1,f832b9e60d6001b5
378,2008-06-05T00:00:00-04:00,2008-06-06,AMZN,4.23,4.12,-2.6,87.4,STOP,1,b0626e8ad4f80c72
379,2008-06-05T00:00:00-04:00,2008-06-06,SPY,101.61,99.06,-2.51,87.8,STOP,1,771d72c68a9cb3c6
380,2008-06-06T00:00:00-04:00,2008-06-09,AMD,7.43,7.73,4.04,90.3,TARGET,1,dbc2e9cd2a91be68
381,2008-06-06T00:00:00-04:00,2008-06-11,QQQ,42.31,41.25,-2.51,88.8,STOP,3,a6e4e03fa5a80efb
382,2008-06-09T00:00:00-04:00,2008-06-12,AAPL,5.45,5.32,-2.39,96.0,STOP,3,15332c4922ff4fca
383,2008-06-09T00:00:00-04:00,2008-06-10,AMD,7.68,7.49,-2.47,88.3,STOP,1,b8fbf40bd50cadd0
384,2008-06-09T00:00:00-04:00,2008-06-11,QQQ,42.09,41.03,-2.52,89.7,STOP,2,b5ec9b17738ead08
385,2008-06-10T00:00:00-04:00,2008-06-11,AAPL,5.57,5.43,-2.51,87.5,STOP,1,e4ef7f81ec56c26f
386,2008-06-10T00:00:00-04:00,2008-06-11,NVDA,0.51,0.5,-1.96,89.1,STOP,1,7ec03a76d8b0e8ef
387,2008-06-11T00:00:00-04:00,2008-06-12,AMD,6.96,7.24,4.02,87.9,TARGET,1,6005ac72af1097e2
388,2008-06-12T00:00:00-04:00,2008-06-13,GOOGL,13.74,14.29,4.0,87.5,TARGET,1,252dab5fb23f82c5
389,2008-06-13T00:00:00-04:00,2008-06-19,GOOGL,14.2,13.85,-2.46,88.8,STOP,4,64544efccb61019b
390,2008-06-17T00:00:00-04:00,2008-06-18,AMD,7.72,7.53,-2.46,87.1,STOP,1,bca86a4c1a224a82
391,2008-06-17T00:00:00-04:00,2008-06-20,AMZN,4.15,4.04,-2.65,87.9,STOP,3,b7eeab4531f1668f
392,2008-06-19T00:00:00-04:00,2008-06-20,QQQ,42.09,41.03,-2.52,89.3,STOP,1,f18742c37daa1177
393,2008-09-02T00:00:00-04:00,2008-09-04,SPY,92.84,90.52,-2.5,87.1,STOP,2,1d21f7a096e88b93
394,2008-09-03T00:00:00-04:00,2008-09-04,SPY,92.76,90.44,-2.5,87.1,STOP,1,c70f64bb46f5a7c0
395,2008-09-08T00:00:00-04:00,2008-09-09,AMZN,4.06,3.96,-2.46,87.8,STOP,1,712bb377af5dc022
396,2008-09-08T00:00:00-04:00,2008-09-09,NFLX,4.31,4.2,-2.55,88.1,STOP,1,9e3f5f46152c1b53
397,2008-12-08T00:00:00-05:00,2008-12-09,NFLX,3.64,3.79,4.12,87.5,TARGET,1,39d88336d6edeabb
398,2009-01-05T00:00:00-05:00,2009-01-06,NVDA,0.2,0.21,5.0,88.1,TARGET,1,c09b0471b6deb358
399,2009-01-06T00:00:00-05:00,2009-01-07,GOOGL,8.3,8.1,-2.41,88.0,STOP,1,13ba349b7a738ddd
400,2009-01-06T00:00:00-05:00,2009-01-07,AMD,2.78,2.71,-2.52,93.3,STOP,1,844ac9f7119c28ea
401,2009-01-06T00:00:00-05:00,2009-01-07,SPY,68.74,67.02,-2.5,87.1,STOP,1,62829c993b85d018
402,2009-01-07T00:00:00-05:00,2009-01-08,NVDA,0.2,0.19,-5.0,90.6,STOP,1,321e1e92ddd32563
403,2009-01-09T00:00:00-05:00,2009-01-12,NVDA,0.18,0.18,0.0,88.6,STOP,1,3ea136f0ceeeef70
404,2009-01-09T00:00:00-05:00,2009-01-12,SPY,65.52,63.88,-2.5,87.9,STOP,1,b23be6949acef51c
405,2009-01-12T00:00:00-05:00,2009-01-14,AMZN,2.6,2.53,-2.69,87.3,STOP,2,c8c1b657ba0f3c3f
406,2009-01-14T00:00:00-05:00,2009-01-15,AMZN,2.42,2.52,4.13,88.2,TARGET,1,d8619f06367ae647
407,2009-01-15T00:00:00-05:00,2009-01-16,AMZN,2.57,2.51,-2.33,89.5,STOP,1,0514e9a32aa59895
408,2009-01-23T00:00:00-05:00,2009-01-26,NFLX,4.35,4.24,-2.53,87.9,STOP,1,5763cee0288c0c05
409,2009-01-26T00:00:00-05:00,2009-01-27,NFLX,4.31,4.48,3.94,94.6,TARGET,1,8fafbfe04db1b7ab
410,2009-01-27T00:00:00-05:00,2009-01-28,NFLX,4.97,5.17,4.02,98.0,TARGET,1,ebcccc1eaafc6c66
411,2009-01-28T00:00:00-05:00,2009-01-30,GOOGL,8.67,8.45,-2.54,89.7,STOP,2,9b2c458ae3413bd4
